 87.50 _ ____   0.000 ______     (c) UKW/TV-Arbeitskreis der AGDX  www.fmlist.org September 14, 2020, 10:00
 50.01                KP11QU     OH1SIX,Ikaalinen KP11QU (PI) (i)
                0.010 KP13UM     Raviradio,Kaustinen - Kaustby/Puhkionkallio (KP) (t)
 92.50 H 6207  30.000 KP22TE     YLE Puhe,Jyväskylä/Taka-Keljo Ronsuntaipaleentie (KS) 
       V 62AD   1.000 KP24GQ     Iskelmä,Raahe - Brahestad/Mestauskallio-Valtatie (PP) 
         6288   0.500 KP20LE     Radio Rock,Helsinki - Helsingfors/Pasila - Länsi-Radiokatu 5, (UU) 
       V 628E   0.200 KP03TC     Radio Patmos,Vaasa - Vasa/Klemettilä (PO) 
 92.60 H 6202  60.000 KP10EJ     YleX,Turku - Åbo/Kaarina-Kuusisto, Vuolahdentie 137 (VS) 
       H 6202  30.000 KP26IC     YleX,Tervola/Törmävaara (LA) 
 92.70 V 6255   3.000 KP24AA     Järviradio,Kannus/Korvenkylä (KP) 
       V 6411   2.000 KP11TN     Radio Nostalgia,Ylöjärvi/Soppeenmäki-Mastontie (PI) 
       V 628C   1.000 KP32XH     Helmiradio,Varkaus/Könönpelto-Pitkälänniementie (PS) 
       V 6239   0.500 KP20LN     Kesäseuraradio,Hyvinkää/Jokela (UU) (t)
       V 628E   0.500 KP20LN     Radio Patmos,Hyvinkää/Jokela (UU) (t)
 92.80 H 6202  50.000 KP38NU     YleX,Inari - Enare/Tuulispäät-Inarintie (LA) 
       H 6202  30.000 KP30MQ     YleX,Anjalankoski/Kouvola-Liikkala, Sopasenpolku 40 (KY) 
       V 6765   3.000 KP42WR     Radio Rex,Kontiolahti/Pyytivaara (PK) 
       H 6202   3.000 KP46ND     YleX,Kuusamo/Ruka-Vuosselintie (PP) 
       H 6202   2.000 KP33NP     YleX,Iisalmi/Iimäki (Digita) (PS) 
       V 6255   1.000 KP10RU     Järviradio,Jokioinen/Jänhijoki (KH) 
       V        0.050 KP12TO     Pasiradio,Alavus (EP) (t)
 92.90 V 6459   1.000 KP24GQ     Loop,Raahe - Brahestad/Mestauskallio-Valtatie (PP) 
       V 62AC   1.000 KP11MS     Radio City,Ikaalinen - Ikalis/Teiharju-Psvoy (PI) 
       V 62A1   0.500 KP20KF     Radio Classic,Helsinki - Helsingfors/Pasila-Metsäläntie (UU) 
       V 6460   0.500 KP23GN     Radio SuomiPOP,Lestijärvi/Syrinharju-Ivo Sähköasema (KP) 
       V 62B2   0.500 KP01SC     Ysäri,Rauma - Raumo/Monna (ST) 
       V 62AB   0.400 KP22UN     KISS,Äänekoski/Noropohja (KS) 
 93.00 V 6288   2.000 KP31RO     Radio Rock,Mikkeli - Sankt Michel/Majavesi-Puntalantie 41 (ES) 
       V 62AD   1.000 KP11IE     Iskelmä,Huittinen/Kännölä-Kännönvuoti (ST) 
       V 62AB   1.000 KP32TV     KISS,Kuopio/Puijo-Puijontie, näkötorni (PS) 
 93.10 H 6203  60.000 KP12LW     YLE Radio Suomi,Lapua - Lappo/Simpsiö-Mastontie (EP) 
       H 6205  10.000 KP00BE     YLE Vega,Sund/Finby-Fejansberg (AH) 
       H 6202   3.000 KP10SD     YleX,Fiskars/Raasepori-Fiskari, Flacsjöntie (UU) 
       M 6202   2.000 KP39MV     YleX,Utsjoki/Kirkonkylä-Ailigas (LA) 
 93.20 H 6201  50.000 KP21SA     YLE Radio Yksi,Lahti - Lahtis/Hollola-Tiirismaa, Arvi Hauvosentie (PH) 
       H 6202  50.000 KP25WA     YleX,Oulu - Uleåborg/Kiiminki-Isohalme, Radiotie (PP) 
 93.30 V 62AD   3.000 KP32RK     Iskelmä,Pieksämäki/Kontiovuori (ES) 
       V 6367   1.000 KP22BK     Radio Aalto,Ähtäri - Etseri/Isomäki-Pihlajavedentie (EP) 
       V 646C   1.000 KP01SD     Radio Ramona,Rauma - Raumo/Kappelinluhta-Maatähdentie (ST) 
 93.40 H 6202  30.000 KP43VB     YleX,Lieksa/Koli-Verkkovaara (PK) 
       V 62AB   2.000 KP02TG     KISS,Kristiinankaupunki-Kristinestad/Lapväärtti-Pyhävuo (PO) 
       V 6340   2.000 KP24PD     NRJ Energy,Haapavesi/Haapovuori-Mastontie (PP) 
       M 6202   2.000 KP29XK     YleX,Utsjoki/Karigasniemi-Ailigas (LA) 
       V 6239   1.000 KP31RO     Kesäseuraradio,Mikkeli - Sankt Michel/Majavesi-Puntalantie 41 (ES) (t)
       V 6266   1.000 KP26SN     Radio Dei,Rovaniemi/Vennivaara-Vennivarantie (LA) 
       V 628E   1.000 KP31PP     Radio Patmos,Mikkeli - Sankt Michel/Tuukkala-Tuukkalanvuori (ES) (t)
       V 628C   0.500 KP11KH     Helmiradio,Sastamala (PI) 
       V 6239   0.400 KP10WW     Kesäseuraradio,Tammela/Torajärvi-Rimmiläntie 110 (KH) (t)
       V 6CDE   0.100 KP03TC     Groove FM Business,Vaasa/Museigatan (PO) 
 93.50 V 62AD   1.000 KP41DB     Iskelmä,Lappeenranta - Villmanstrand / Mustola (EK) 
       V 6340   1.000 KP20TJ     NRJ Energy,Porvoo - Borgå/Kiiala-Kiialankuja (UU) 
       V        0.500 KP22TE     Anna Sen Soida,Jyväskylä/Taka-Keljo Ronsuntaipaleentie (KS) (t)
       V 6239   0.500 KP23FE     Kesäseuraradio,Perho/Limakonkallio (KP) (t)
       V 6665   0.500 KP10OJ     Radio Auran Aallot,Salo/Tupuri-Ylärinne (VS) 
       V 6288   0.500 KP21WK     Radio Rock,Sysmä/Nuoramoinen-Nissintie 1 (PH) 
       V        0.200 KP22UN     ,Äänekoski/Noropohja (KS) (c)
 93.60 V 6357   1.000 KP32TV     Aito Iskelmä,Kuopio/Puijo-Puijontie, näkötorni (PS) 
       V 62B1   1.000 KP41KU     Kasari,Savonlinna (ES) 
       V        0.050 KP20KF     Temporary stns,Helsinki - Helsingfors/Pasila-Metsäläntie (UU) (t)
 93.70 H 6202  60.000 KP11WP     YleX,Tampere - Tammerfors/Teisko (PI) 
       V 6239   1.000 KP44BR     Kesäseuraradio,Paljakka/Hyrynsalmi-Karpinvaara (KA) (t)
 93.80 V 6340   1.000 KP30IV     NRJ Energy,Kouvola/Palomäki-Vuorikatu (KY) 
       H        0.200 KP10EJ     Jouluradio,Turku - Åbo/Kaarina-Kuusisto, Vuolahdentie 137 (VS) (t)
       H 6239   0.200 KP10EJ     Kesäseuraradio,Turku - Åbo/Kaarina-Kuusisto, Vuolahdentie 137 (VS) (t)
       V 6203   0.045 KP24EP     YLE Radio Suomi,Raahe - Brahestad/Rautaruukki (PP) 
 93.90 H 6202  50.000 KP32SR     YleX,Kuopio/Vehmasmäki-Möykkylänmäentie (PS) 
       H 6202   3.000 KQ30TB     YleX,Utsjoki/Nuorgam-Njallavarri (LA) 
       V 6340   2.000 KP01SC     NRJ Energy,Rauma - Raumo/Monna (ST) 
       V 6340   0.200 KP03TC     NRJ Energy,Vaasa - Vasa/Klemettilä (PO) 
 94.00 H 6203  60.000 KP20HE     YLE Radio Suomi,Espoo - Esbo/Saunalahti-Tillinmäki (UU) 
       H 6202  60.000 KP13SR     YleX,Kruunupyy - Kronoby/Alaveteli-Saarukantie (PO) 
       H 6202  30.000 KP26SN     YleX,Rovaniemi/Vennivaara-Vennivarantie (LA) 
       V 62AD   2.000 KP31PP     Iskelmä,Mikkeli - Sankt Michel/Tuukkala-Tuukkalanvuori (ES) 
 94.10 H 6266   5.000 KP22TE     Radio Dei,Jyväskylä/Taka-Keljo Ronsuntaipaleentie (KS) 
       V 62B1   3.000 KP11TN     Kasari,Ylöjärvi/Soppeenmäki-Mastontie (PI) 
       M 6201   3.000 KP18KJ     YLE Radio Yksi,Enontekiö/Kuttanen-Käsivarrentie 2143 (LA) 
       V 62AD   1.000 KP41KU     Iskelmä,Savonlinna - Nyslott/Talvisalo-Kaikuvuori (ES) 
       H F201   0.008 KP29UG     ,Kamiljoki (LA) (c)
 94.20 H 6203  30.000 KP02TG     YLE Radio Suomi,Kristiinankaupunki-Kristinestad/Lapväärtti-Pyhävuo (PO) 
       H 62AB   2.000 KP41GD     KISS,Joutseno/Pappilankangas-Valtatie no 6 (EK) 
       V 6288   1.000 KP21SA     Radio Rock,Lahti - Lahtis/Hollola-Tiirismaa, Arvi Hauvosentie (PH) 
 94.30 H 6203  60.000 KP10EJ     YLE Radio Suomi,Turku - Åbo/Kaarina-Kuusisto, Vuolahdentie 137 (VS) 
       H 6202  60.000 KP44DD     YleX,Vuokatti/Sotkamo-Vuokatinvaara, Maantie 8741 (KA) 
       V 6411   3.000 KP25TA     Radio Nostalgia,Oulu - Uleåborg/Hiukkavaara-Mastotele (PP) 
       H 6203   3.000 KP38NB     YLE Radio Suomi,Sodankylä/Vuotso-Riestovaara (LA) 
 94.40 V 628E   3.000 KP41PX     Radio Patmos,Kerimäki/Yläkuona-Yläkuonantie (ES) 
       V        1.000 KP20MP     Finest+FM,Hyvinkää/Ridasjärvi (UU) 
       V 62AB   1.000 KP21NU     KISS,Jämsä/Matkosvuori (KS) 
       V 6239   0.500 KP30IV     Kesäseuraradio,Kouvola/Palomäki-Vuorikatu (KY) (t)
       V 62AB   0.200 KP21AG     KISS,Valkeakoski/Kaskela-Pilvitie (PI) 
       V        0.100 KP30IV     Jouluradio,Kouvola/Palomäki-Vuorikatu (KY) (t)
       M 6203   0.050 KP39DT     YLE Radio Suomi,Utsjoki/Nuvvus-Nuvvos, Ailigas (LA) 
 94.50 V 63AE   0.500 KP11NQ     Radio 957,Hämeenkyrö (PI) 
       H F201   0.050 KP49NP     ,Inari - Enare/Näätämö (LA) (c)
 94.60 H 6203  30.000 KP31RO     YLE Radio Suomi,Mikkeli - Sankt Michel/Majavesi-Puntalantie 41 (ES) 
       V 6239   3.000 KP35LH     Kesäseuraradio,Pudasjärvi (PP) (t)
       H 6202   3.000 KP22BK     YleX,Ähtäri - Etseri/Isomäki-Pihlajavedentie (EP) 
       V 6255   2.000 KP13KP     Järviradio,Pedersöre (PO) 
       V 6209   0.500 KP10MU     Radio Nova,Jokioinen (VS) 
 94.70 V 6203   3.000 KP16UH     YLE Radio Suomi,Ylitornio/Ainiovaara (LA) 
       H 6207   2.500 KP23TG     YLE Puhe,Pihtipudas/Ilosvuori-Viitasaarentie (KS) 
       V 6459   1.000 KP20KQ     Loop,Hausjärvi/Erkylä-Hikiäntie 1016, linkkitorni (KH) 
       V 6460   1.000 KP43VB     Radio SuomiPOP,Lieksa/Koli-Verkkovaara (PK) 
 94.80 H 6203  30.000 KP01UG     YLE Radio Suomi,Eurajoki - Euraåminne/Korvenkulma-Porintie 899 (ST) 
       V 6459   3.000 KP44DD     Loop,Vuokatti/Sotkamo-Vuokatinvaara, Maantie 8741 (KA) 
       V 6367   1.000 KP30MM     Radio Aalto,Kotka, Mansikkavuori (KY) 
       V 62A1   1.000 KP32TV     Radio Classic,Kuopio/Puijo-Puijontie, näkötorni (PS) 
       V 6203   1.000 KP03SF     YLE Radio Suomi,Vaasa - Vasa/Mustasaari-Alskat (PO) 
       V 5158   0.400 KP24GQ     Radio Pooki,Raahe - Brahestad/Mestauskallio-Valtatie (PP) 
       V 6460   0.200 KP41DB     Radio SuomiPOP,Lappeenranta - Villmanstrand/Vesitorni (EK) 
 94.90 H 6202   5.000 KP52GJ     YleX,Joensuu/Kiihtelysvaara-Oskolansalo, Oskolantie (PK) 
       V FFFF   1.500 KP12TI     Scandinavian Weekend Radio (SWR),Virrat - Virdois/Liedenpohja (PI) (t)
       V 62B0   1.000 KP20KF     SuomiRäp,Helsinki - Helsingfors/Pasila-Metsäläntie (UU) 
       V 6207   1.000 KP22JU     YLE Puhe,Karstula/Pääjärvenmäki (KS) 
       V 6363   0.500 KP13SR     HitMix,Kruunupyy - Kronoby/Alaveteli-Saarukantie (PO) 
       V 6E65   0.500 KP21WK     Radio Voima,Sysmä/Nuoramoinen-Nissintie 1 (PH) 
 95.00 H E201  10.000 KP00BE     SR P1,Sund/Finby-Fejansberg (AH) 
       V 6203   3.000 KP20WN     YLE Radio Suomi,Pernaja - Pernå/Loviisa-Malmgård, Myrskyläntie 394 (UU) 
       V 62AD   1.000 KP25ET     Iskelmä,Tornio - Torneå/Kyläjoki-Rakanmäki (LA) 
       V 62AD   1.000 KP21AG     Iskelmä,Valkeakoski/Kaskela-Pilvitie (PI) 
       V 62B1   1.000 KP31PP     Kasari,Mikkeli - Sankt Michel/Tuukkala-Tuukkalanvuori (ES) 
       V 5158   0.200 KP23QS     Radio Pooki,Haapajärvi/Koivuhaka-Karjosuontie 2, sähköasema (PP) 
       V 6485   0.050 KP25TB     Sauna Radio,Oulu - Uleåborg/Polvikangas (PP) (t)
 95.10 V 6460   5.000 KP22TE     Radio SuomiPOP,Jyväskylä/Taka-Keljo Ronsuntaipaleentie (KS) 
       H 6203   3.000 KP46ND     YLE Radio Suomi,Kuusamo/Ruka-Vuosselintie (PP) 
       H 62AD   1.000 KP10SD     Iskelmä,Fiskars/Raasepori-Fiskari, Flacsjöntie (UU) 
       V 6203   1.000 KP41UO     YLE Radio Suomi,Parikkala/Intsilä (EK) 
 95.20 H 6204  60.000 KP12LW     YLE X3M,Lapua - Lappo/Simpsiö-Mastontie (EP) 
       V 6266   1.000 KP24GQ     Radio Dei,Raahe - Brahestad/Mestauskallio-Valtatie (PP) 
       V 628E   1.000 KP30IV     Radio Patmos,Kouvola/Palomäki-Vuorikatu (KY) (t)
       V 62B1   0.500 KP20EX     Kasari,Hämeenlinna-Tavastehus/Ahvenisto (KH) 
       V 6357   0.300 KP20KF     Aito Iskelmä,Helsinki - Helsingfors/Pasila-Metsäläntie (UU) 
       V        0.050 KP31TC     Kotiseuturadio,Lemi (EK) (t)
 95.30 M 6202  50.000 KP27CN     YleX,Kolari/Ylläs-Tunturintie 84 (LA) 
       V 6357   2.000 KP11TN     Aito Iskelmä,Ylöjärvi/Soppeenmäki-Mastontie (PI) 
       H 6202   2.000 KP32NG     YleX,Pieksämäki/Pirttimäki-Kokkomäentie 68 (ES) 
       V 6665   0.500 KP10KS     Radio Auran Aallot,Mellilä/Loimaa-Keltakankere, Huovintie 335 (VS) 
       V 6459   0.200 KO19LU     Loop,Hanko - Hangö/Kasberget-Kaupungin OSA IX Viestivuo (UU) 
 95.40   6255   4.000 KP01VM     Järviradio,Pori (ST) 
       V 6357   3.000 KP44DD     Aito Iskelmä,Vuokatti/Sotkamo-Vuokatinvaara, Maantie 8741 (KA) 
       V 62AD   0.500 KP21GW     Iskelmä,Mänttä-Vilppula/Vessari (PI) 
 95.50 H 6202  50.000 KP21SA     YleX,Lahti - Lahtis/Hollola-Tiirismaa, Arvi Hauvosentie (PH) 
       V 62B2   2.000 KP25TB     Ysäri,Oulu - Uleåborg/Polvikangas (PP) 
       V 5158   1.000 KP24HB     Radio Pooki,Ylivieska/Koskipuhto, Koskipuhdontie (PP) 
 95.60 H 6203  30.000 KP26IC     YLE Radio Suomi,Tervola/Törmävaara (LA) 
       V 62A2   2.000 KP10XG     SuomiRock,Lohja/Joenlahti (UU) 
       V 62B2   1.000 KP32TV     Ysäri,Kuopio/Puijo-Puijontie, näkötorni (PS) 
       V 6459   0.500 KP33NP     Loop,Iisalmi/Iimäki (Digita) (PS) 
       V 6255   0.200 KP00XH     Järviradio,Naantali/Airismaa (VS) (t)
       V 62B2   0.200 KP03TC     Ysäri,Vaasa - Vasa/Klemettilä (PO) 
       V        0.100 KP10EL     Temporary stns,Turku - Åbo/Metsämäki-Pitkäsaarenmäki (VS) (t)
       H F201   0.012 KQ30XC     ,Utsjoki/Nuorgam-Raja (LA) (c)
 95.70 V 6340   2.000 KP12JS     NRJ Energy,Seinäjoki/Jouppila-Jouppilanvuorenrinne 61 (EP) 
       V 6357   1.000 KP34UE     Aito Iskelmä,Kajaani - Kajana/Rouvankangas (KA) 
       V 6239   1.000 KP23NO     Kesäseuraradio,Reisjärvi (PP) (t)
       V 62AB   1.000 KP43VB     KISS,Lieksa/Koli-Verkkovaara (PK) 
       V 6266   1.000 KP01UG     Radio Dei,Eurajoki - Euraåminne/Korvenkulma-Porintie 899 (ST) 
       V 6340   0.500 KO19LU     NRJ Energy,Hanko - Hangö/Kasberget-Kaupungin OSA IX Viestivuo (UU) 
       V 6288   0.500 KP20LN     Radio Rock,Hyvinkää/Jokela (UU) 
       V 6239   0.300 KP22IG     Kesäseuraradio,Keuruu (KS) (t)
       V 63AE   0.200 KP11UM     Radio 957,Tampere - Tammerfors/Näsinneula (PI) 
       V        0.200 KP38RK     ,Inari - Enare/Kaunispää (LA) (c)
       V        0.050 KP24GP     Pasiradio,Raahe - Brahestad (PP) (t)
 95.80 H 6202  30.000 KP41PX     YleX,Kerimäki/Yläkuona-Yläkuonantie (ES) 
       V 6288   3.000 KP25WA     Radio Rock,Oulu - Uleåborg/Kiiminki-Isohalme, Radiotie (PP) 
 95.90 V 6203   3.000 KP23FE     YLE Radio Suomi,Perho/Limakonkallio (KP) 
       V 60C4   2.000 KP22TE     Radio Keskisuomalainen,Jyväskylä/Taka-Keljo Ronsuntaipaleentie (KS) 
       V 6207   2.000 KP12KG     YLE Puhe,Parkano/Hoseus (PI) 
       V 6363   1.000 KP10EJ     HitMix,Turku - Åbo/Kaarina-Kuusisto, Vuolahdentie 137 (VS) 
       V 6205   1.000 KP20UI     YLE Vega,Porvoo - Borgå/Bjurböle (UU) 
       V 63A7   0.800 JP90XC     Steel FM,Maarianhamina - Mariehamn/Lotsberget (AH) 
       V 6207   0.200 KP30UP     YLE Puhe,Miehikkälä/Saivikkala (KY) 
       V        0.200 KP10EK     ,Kaarina (VS) (c)
 96.00 H 6203  15.000 KP10WW     YLE Radio Suomi,Tammela/Torajärvi-Rimmiläntie 110 (KH) 
       V        1.000 KP32XH     Jouluradio,Varkaus/Könönpelto-Pitkälänniementie (PS) (t)
       V 6239   1.000 KP25PM     Kesäseuraradio,Ii/Myllykangas (PP) (t)
       V 6266   1.000 KP41GD     Radio Dei,Joutseno/Pappilankangas-Valtatie no 6 (EK) 
       V 6203   0.200 KP13IP     YLE Radio Suomi,Pietarsaari - Jakobstad (PO) 
       V 6203   0.030 KP09KB     YLE Radio Suomi,Enontekiö/Kilpisjärvi-Käsivarrentie (LA) 
 96.10 H 6202  30.000 KP24PD     YleX,Haapavesi/Haapovuori-Mastontie (PP) 
       V 6207   2.000 KP02TG     YLE Puhe,Kristiinankaupunki-Kristinestad/Lapväärtti-Pyhävuo (PO) 
       V 6340   1.000 KP21WK     NRJ Energy,Sysmä/Nuoramoinen-Nissintie 1 (PH) 
       V 6203   0.200 KP20BG     YLE Radio Suomi,Lohja - Lojo/Lempola-Lohjanharjuntie (UU) 
 96.20 V 62AD   3.000 KP20HE     Iskelmä,Espoo - Esbo/Saunalahti-Tillinmäki (UU) 
       V 6460   3.000 KP26IC     Radio SuomiPOP,Tervola/Törmävaara (LA) 
       V        2.000 KP22UG     ,Jyväskylä/Laajavuori (KS) (c)
       V 62AD   1.000 KP00QU     Iskelmä,Uusikaupunki - Nystad/Hiu (VS) 
       V 6459   1.000 KP12LW     Loop,Lapua - Lappo/Simpsiö-Mastontie (EP) 
       V 6266   1.000 KP30MQ     Radio Dei,Anjalankoski/Kouvola-Liikkala, Sopasenpolku 40 (KY) 
       V 6363   0.300 KP31WT     HitMix,Juva (ES) 
       V 62AB   0.100 KO19LU     KISS,Hanko - Hangö/Kasberget-Kaupungin OSA IX Viestivuo (UU) 
 96.30 V 6288   3.000 KP44DD     Radio Rock,Vuokatti/Sotkamo-Vuokatinvaara, Maantie 8741 (KA) 
       V 62A2   2.000 KP20EX     SuomiRock,Hämeenlinna-Tavastehus/Ahvenisto (KH) 
       H        1.000 KP32SR     Jouluradio,Kuopio/Vehmasmäki-Möykkylänmäentie (PS) (t)
       H 6239   1.000 KP32SR     Kesäseuraradio,Kuopio/Vehmasmäki-Möykkylänmäentie (PS) (t)
       V 6480   1.000 KP11MS     Radio SUN,Ikaalinen - Ikalis/Teiharju-Psvoy (PI) 
       V 62A2   1.000 KP10OJ     SuomiRock,Salo/Tupuri-Ylärinne (VS) 
 96.40 V 6411   2.000 KP42VN     Radio Nostalgia,Joensuu/Repokallio (PK) 
       V 6460   2.000 KP25WA     Radio SuomiPOP,Oulu - Uleåborg/Kiiminki-Isohalme, Radiotie (PP) 
       V 6239   1.000 KP21EQ     Kesäseuraradio,Orivesi/Oriahde-Notkotie (PI) (t)
       H 6207   1.000 KP20WN     YLE Puhe,Pernaja - Pernå/Loviisa-Malmgård, Myrskyläntie 394 (UU) 
       V 6239   0.500 KP22JU     Kesäseuraradio,Karstula/Pääjärvenmäki (KS) (t)
       H F201   0.040 KP39MV     ,Utsjoki/Kirkonkylä-Ailigas (LA) (c)
 96.50 V 6340   3.000 KP41DB     NRJ Energy,Lappeenranta - Villmanstrand/Tirilä-Loirintie 86 (EK) 
       V 6288   3.000 KP01UG     Radio Rock,Eurajoki - Euraåminne/Korvenkulma-Porintie 899 (ST) 
       V 6340   2.000 KP32RK     NRJ Energy,Pieksämäki/Kontiovuori (ES) 
       H 6203   2.000 KP33NP     YLE Radio Suomi,Iisalmi/Iimäki (Digita) (PS) 
       V 6459   0.500 KP20BG     Loop,Lohja - Lojo/Lempola-Lohjanharjuntie (UU) 
 96.60 V 6340   3.000 KP20VX     NRJ Energy,Lahti - Lahtis/Kolavankangas (PH) 
       H 6203   3.000 KP22BK     YLE Radio Suomi,Ähtäri - Etseri/Isomäki-Pihlajavedentie (EP) 
       V        0.400 KP24GQ     Jouluradio,Raahe - Brahestad/Mestauskallio-Valtatie (PP) (t)
       V 6239   0.400 KP24GQ     Kesäseuraradio,Raahe - Brahestad/Mestauskallio-Valtatie (PP) (t)
 96.70 H 6203  30.000 KP26SN     YLE Radio Suomi,Rovaniemi/Vennivaara-Vennivarantie (LA) 
       H 6207   6.000 KP10EJ     YLE Puhe,Turku - Åbo/Kaarina-Kuusisto, Vuolahdentie 137 (VS) 
       V 628C   3.000 KP41PX     Helmiradio,Kerimäki/Yläkuona-Yläkuonantie (ES) 
       V 6480   2.000 KP21AG     Radio SUN,Valkeakoski/Kaskela-Pilvitie (PI) 
       V 628C   1.000 KP32TV     Helmiradio,Kuopio/Puijo-Puijontie, näkötorni (PS) 
       V 6367   1.000 KP03SF     Radio Aalto,Vaasa - Vasa/Mustasaari-Alskat (PO) 
       V 6255   0.200 KP13NU     Järviradio,Kokkola - Karleby/Patamäki (KP) 
       H F202   0.050 KP49NP     ,Inari - Enare/Näätämö (LA) (c)
 96.80 V 62AB   3.000 KP24PD     KISS,Haapavesi/Haapovuori-Mastontie (PP) 
       V 6363   2.000 KP22TE     HitMix,Jyväskylä/Taka-Keljo Ronsuntaipaleentie (KS) 
       M 6203   2.000 KP29XK     YLE Radio Suomi,Utsjoki/Karigasniemi-Ailigas (LA) 
       V 6340   1.000 KP20KF     NRJ Energy,Helsinki - Helsingfors/Pasila-Metsäläntie (UU) 
 96.90 H 6203  30.000 KP30MQ     YLE Radio Suomi,Anjalankoski/Kouvola-Liikkala, Sopasenpolku 40 (KY) 
       V 628C   1.000 KP12LW     Helmiradio,Lapua - Lappo/Simpsiö-Mastontie (EP) 
         62AD   1.000 KP11NQ     Iskelmä,Hämeenkyrö (PI) 
 97.00 H 6203  50.000 KP23TG     YLE Radio Suomi,Pihtipudas/Ilosvuori-Viitasaarentie (KS) 
       H 6203   3.000 KP10SD     YLE Radio Suomi,Fiskars/Raasepori-Fiskari, Flacsjöntie (UU) 
       H 6202   3.000 KP26BT     YleX,Pello/Ritavaara-Rovaniementie (LA) 
       V 6202   1.000 KP01XL     YleX,Ulvila/Kylmäkorpi (ST) 
 97.10 H E402  10.000 KP00BE     SR P2,Sund/Finby-Fejansberg (AH) 
       V 62A2   3.000 KP20VX     SuomiRock,Lahti - Lahtis/Kolavankangas (PH) 
       H 6239   1.000 KP46ND     Kesäseuraradio,Kuusamo/Ruka-Vuosselintie (PP) (t)
       V 6239   1.000 KP22AN     Kesäseuraradio,Ähtäri (EP) (t)
       V 62A3   0.100 KP20LF     Temporary stns,Helsinki (UU) (t)
       H        0.050 KP20HE     Jouluradio,Espoo - Esbo/Saunalahti-Tillinmäki (UU) (t)
 97.20 H 6203  30.000 KP02TG     YLE Radio Suomi,Kristiinankaupunki-Kristinestad/Lapväärtti-Pyhävuo (PO) 
       V 62AC   6.000 KP11XN     Radio City,Tampere/Sorila (PI) 
       H 6203   5.000 KP52GJ     YLE Radio Suomi,Joensuu/Kiihtelysvaara-Oskolansalo, Oskolantie (PK) 
       M 6202   3.000 KP18KJ     YleX,Enontekiö/Kuttanen-Käsivarrentie 2143 (LA) 
       H 6203   0.300 KP31SE     YLE Radio Suomi,Savitaipale/Myttiömäki-Mikkelintie (EK) 
 97.30 H 6203  50.000 KP25WA     YLE Radio Suomi,Oulu - Uleåborg/Kiiminki-Isohalme, Radiotie (PP) 
       V 6340   5.000 KP22UE     NRJ Energy,Jyväskylä/Keljo (KS) 
       V 6340   1.000 KP20HW     NRJ Energy,Janakkala/Alanko-Koljalantie (KH) 
       V 6411   1.000 KP10OJ     Radio Nostalgia,Salo/Tupuri-Ylärinne (VS) 
       H 6204   1.000 KP03SF     YLE X3M,Vaasa - Vasa/Mustasaari-Alskat (PO) 
       V        0.200 KP30MM     Jouluradio,Kotka, Mansikkavuori (KY) (t)
       V 6266   0.100 KP01WC     Radio Ramona,Lappi/Kirkonkylä-Raumantie 3 (ST) 
 97.40 H 6203   2.000 KP32NG     YLE Radio Suomi,Pieksämäki/Pirttimäki-Kokkomäentie 68 (ES) 
       V 62B1   1.000 KP41DB     Kasari,Lappeenranta (EK) 
       V 6203   1.000 KP49HO     YLE Radio Suomi,Inari - Enare/Jänispää (LA) 
       V        0.050 KP30MM     ,Kotka/Karhula-Höyterintie (KY) (c)
 97.50 H 6207  10.000 KP12LW     YLE Puhe,Lapua - Lappo/Simpsiö-Mastontie (EP) 
       V 600A   5.000 KP20HE     YLE Mondo,Espoo - Esbo/Saunalahti-Tillinmäki (UU) 
       V 6340   2.000 KP33MO     NRJ Energy,Iisalmi/Iimäki (Telemast) (PS) 
       V 62A2   1.000 KP11TN     SuomiRock,Ylöjärvi/Soppeenmäki-Mastontie (PI) 
       V 62A2   1.000 KP30IV     SuomiRock,Kouvola/Palomäki-Vuorikatu (KY) 
       V 6665   0.300 KP11FB     Radio Auran Aallot,Köyliö/Vuorenmaa (VS) 
 97.60 H 6203  60.000 KP13SR     YLE Radio Suomi,Kruunupyy - Kronoby/Alaveteli-Saarukantie (PO) 
       M 6202  50.000 KP37OA     YleX,Pelkosenniemi/Pyhätunturi-Kerontie (LA) 
       V 6255   6.000 KP31PP     Järviradio,Mikkeli - Sankt Michel/Tuukkala-Tuukkalanvuori (ES) 
       V 6288   1.000 KP10EJ     Radio Rock,Turku - Åbo/Kaarina-Kuusisto, Vuolahdentie 137 (VS) 
 97.70 H 6203   6.000 KP41PX     YLE Radio Suomi,Kerimäki/Yläkuona-Yläkuonantie (ES) 
       V 6288   3.000 KP22TE     Radio Rock,Jyväskylä/Taka-Keljo Ronsuntaipaleentie (KS) 
       H 6203   3.000 KQ30TB     YLE Radio Suomi,Utsjoki/Nuorgam-Njallavarri (LA) 
       V 62AD   1.000 KP11KH     Iskelmä,Sastamala (PI) 
       V 6367   1.000 KP20FW     Radio Aalto,Hämeenlinna-Tavastehus/Hattelmala-Hakapellontie 91 (KH) 
       V 645F   1.000 KP30MM     Radio Kaakko,Kotka, Mansikkavuori (KY) 
       V        1.000 KP02VK     Radio Vaasa,Teuva (EP) 
       V 6357   0.500 KP41DB     Aito Iskelmä,Lappeenranta - Villmanstrand / Mustola (EK) 
